Symbol,Date,Expiry,Strike Price,Close_CE,Close_PE
INFY,20-10-2021,30-12-2021,1220,468.65,1.8
INFY,20-10-2021,30-12-2021,1180,507.45,1
INFY,20-10-2021,30-12-2021,1200,488,1.35
INFY,20-10-2021,30-12-2021,1160,527,0.75
INFY,20-10-2021,30-12-2021,1140,546.6,0.55
INFY,20-10-2021,30-12-2021,1280,411.4,3.95
INFY,20-10-2021,30-12-2021,1260,430.3,3.05
INFY,20-10-2021,30-12-2021,1240,449.4,2.35
INFY,20-10-2021,30-12-2021,1340,355.9,7.9
INFY,20-10-2021,30-12-2021,1320,374.15,6.35
INFY,20-10-2021,30-12-2021,1300,392.65,5.05
INFY,20-10-2021,30-12-2021,1400,303,8
INFY,20-10-2021,30-12-2021,1380,320.3,11.9
INFY,20-10-2021,30-12-2021,1440,269.6,20.65
INFY,20-10-2021,28-10-2021,1020,690,0.25
INFY,20-10-2021,28-10-2021,2180,6.15,548.65
INFY,20-10-2021,28-10-2021,1060,567.4,0.45
INFY,20-10-2021,28-10-2021,1040,587.1,0.3
INFY,20-10-2021,28-10-2021,1140,489.3,1.55
INFY,20-10-2021,28-10-2021,1120,508.7,1.15
INFY,20-10-2021,28-10-2021,1100,570,0.1
INFY,20-10-2021,28-10-2021,1200,468,0.2
INFY,20-10-2021,28-10-2021,1180,450.8,2.7
INFY,20-10-2021,28-10-2021,1160,470,2.1
INFY,20-10-2021,28-10-2021,1300,380,0.2
INFY,20-10-2021,28-10-2021,1260,375.95,7.1
INFY,20-10-2021,28-10-2021,1240,394.35,5.65
INFY,20-10-2021,28-10-2021,1220,412.95,4.5
INFY,20-10-2021,28-10-2021,1360,288.55,18.8
INFY,20-10-2021,28-10-2021,1340,305.35,15.7
INFY,20-10-2021,28-10-2021,1320,322.45,13.05
INFY,20-10-2021,28-10-2021,1280,357.8,8.75
INFY,20-10-2021,28-10-2021,1420,240.95,30.55
INFY,20-10-2021,28-10-2021,1400,295,0.35
INFY,20-10-2021,28-10-2021,1380,272.25,22.25
INFY,20-10-2021,28-10-2021,1500,294.65,1.1
INFY,20-10-2021,28-10-2021,1480,197.7,0.95
INFY,20-10-2021,28-10-2021,1460,211.65,1
INFY,20-10-2021,28-10-2021,1440,226.05,0.4
INFY,20-10-2021,28-10-2021,1560,255.95,1.55
INFY,20-10-2021,28-10-2021,1540,216.45,1.35
INFY,20-10-2021,28-10-2021,1520,300.5,1.1
INFY,20-10-2021,28-10-2021,1640,156.8,2.05
INFY,20-10-2021,28-10-2021,1620,200.8,1.95
INFY,20-10-2021,28-10-2021,1600,193.95,1.85
INFY,20-10-2021,28-10-2021,1580,228.4,1.8
INFY,20-10-2021,28-10-2021,1680,118,3.7
INFY,20-10-2021,28-10-2021,1660,131.95,2.5
INFY,20-10-2021,28-10-2021,1740,63.6,11.35
INFY,20-10-2021,28-10-2021,1720,83.1,7.6
INFY,20-10-2021,28-10-2021,1700,98.95,5.5
INFY,20-10-2021,28-10-2021,1820,21.45,48.25
INFY,20-10-2021,28-10-2021,1800,28.25,35.35
INFY,20-10-2021,28-10-2021,1780,37.75,24.95
INFY,20-10-2021,28-10-2021,1760,49.9,17.15
INFY,20-10-2021,28-10-2021,1900,7.2,113.65
INFY,20-10-2021,28-10-2021,1860,12.05,72.45
INFY,20-10-2021,28-10-2021,1840,16.25,62.1
INFY,20-10-2021,28-10-2021,1960,3.8,347
INFY,20-10-2021,28-10-2021,1940,4.6,329.8
INFY,20-10-2021,28-10-2021,1920,5.75,312.85
INFY,20-10-2021,28-10-2021,1880,8.95,91.35
INFY,20-10-2021,28-10-2021,2040,2,418.1
INFY,20-10-2021,28-10-2021,2000,3,382.15
INFY,20-10-2021,28-10-2021,1980,3.3,336.35
INFY,20-10-2021,28-10-2021,2060,1.75,436.3
INFY,20-10-2021,28-10-2021,2080,1.65,454.7
INFY,20-10-2021,28-10-2021,2100,1.25,473.25
INFY,20-10-2021,28-10-2021,2120,8.9,491.95
INFY,20-10-2021,28-10-2021,2020,2.5,400
INFY,20-10-2021,28-10-2021,2140,7.85,510.75
INFY,20-10-2021,28-10-2021,2160,0.75,529.65
INFY,20-10-2021,28-10-2021,1080,547.8,0.65
INFY,20-10-2021,25-11-2021,1260,481.9,2.3
INFY,20-10-2021,25-11-2021,1220,520.55,1.35
INFY,20-10-2021,25-11-2021,1240,501.2,1.8
INFY,20-10-2021,25-11-2021,1200,540.05,1
INFY,20-10-2021,25-11-2021,1340,406.35,6
INFY,20-10-2021,25-11-2021,1320,424.95,4.8
INFY,20-10-2021,25-11-2021,1300,443.8,3.8
INFY,20-10-2021,25-11-2021,1400,352,11.1
INFY,20-10-2021,25-11-2021,1380,369.85,9.15
INFY,20-10-2021,25-11-2021,1360,388,7.45
INFY,20-10-2021,25-11-2021,1440,317.3,16.05
INFY,20-10-2021,25-11-2021,1420,334.5,13.4
INFY,20-10-2021,25-11-2021,1500,268.1,5.4
INFY,20-10-2021,25-11-2021,1480,284.1,9
INFY,20-10-2021,25-11-2021,1460,300.5,19.05
INFY,20-10-2021,25-11-2021,1580,208.95,10
INFY,20-10-2021,25-11-2021,1560,223,15
INFY,20-10-2021,25-11-2021,1540,237.5,5.1
INFY,20-10-2021,25-11-2021,1520,252.6,30.55
INFY,20-10-2021,25-11-2021,1660,128,17.35
INFY,20-10-2021,25-11-2021,1640,185,15
INFY,20-10-2021,25-11-2021,1600,212.15,10
INFY,20-10-2021,25-11-2021,1620,182.35,10.5
INFY,20-10-2021,25-11-2021,1720,111.9,31.65
INFY,20-10-2021,25-11-2021,1700,125.1,27.1
INFY,20-10-2021,25-11-2021,1680,130.25,19.1
INFY,20-10-2021,25-11-2021,1780,76.9,45.65
INFY,20-10-2021,25-11-2021,1760,83.25,45.9
INFY,20-10-2021,25-11-2021,1740,99.75,35.6
INFY,20-10-2021,25-11-2021,1840,50.1,170.85
INFY,20-10-2021,25-11-2021,1820,57.7,75.7
INFY,20-10-2021,25-11-2021,1800,66.15,63.5
INFY,20-10-2021,25-11-2021,1900,32.6,132
INFY,20-10-2021,25-11-2021,1920,52.4,226.6
INFY,20-10-2021,25-11-2021,1880,40.15,197.85
INFY,20-10-2021,25-11-2021,1860,43.6,184.1
INFY,20-10-2021,25-11-2021,1960,21.9,257
INFY,20-10-2021,25-11-2021,1980,39.05,272.7
INFY,20-10-2021,25-11-2021,1940,26.2,241.65
INFY,20-10-2021,25-11-2021,2020,17.05,305.1
INFY,20-10-2021,25-11-2021,2040,28.7,321.75
INFY,20-10-2021,25-11-2021,2000,17.15,288.75
INFY,20-10-2021,25-11-2021,2140,16.65,408.8
INFY,20-10-2021,25-11-2021,2160,14.9,426.85
INFY,20-10-2021,25-11-2021,2080,23.2,355.85
INFY,20-10-2021,25-11-2021,2100,9,373.3
INFY,20-10-2021,25-11-2021,2060,13.9,338.7
INFY,20-10-2021,25-11-2021,2180,13.3,445.05
INFY,20-10-2021,25-11-2021,2120,18.65,390.95
INFY,20-10-2021,25-11-2021,1120,618.55,0.3
INFY,20-10-2021,25-11-2021,1180,559.6,0.75
INFY,20-10-2021,25-11-2021,1160,579.2,0.55
INFY,20-10-2021,25-11-2021,1140,598.85,0.4
INFY,20-10-2021,25-11-2021,1280,462.75,3
INFY,20-09-2022,29-09-2022,1020,455.95,0.4
INFY,20-09-2022,29-09-2022,2000,0.3,528
INFY,20-09-2022,29-09-2022,1080,398.25,2.5
INFY,20-09-2022,29-09-2022,1060,417.35,0.35
INFY,20-09-2022,29-09-2022,1040,436.6,0.4
INFY,20-09-2022,29-09-2022,1140,342.15,1.05
INFY,20-09-2022,29-09-2022,1120,360.6,0.3
INFY,20-09-2022,29-09-2022,1100,379.35,0.6
INFY,20-09-2022,29-09-2022,1220,271.45,2.55
INFY,20-09-2022,29-09-2022,1180,306.1,1.55
INFY,20-09-2022,29-09-2022,1160,323.95,1.3
INFY,20-09-2022,29-09-2022,1240,254.75,3.15
INFY,20-09-2022,29-09-2022,1200,203,2
INFY,20-09-2022,29-09-2022,1320,87,10.9
INFY,20-09-2022,29-09-2022,1300,100.45,7.95
INFY,20-09-2022,29-09-2022,1260,137,4.15
INFY,20-09-2022,29-09-2022,1280,124,5.8
INFY,20-09-2022,29-09-2022,1400,30.2,37.15
INFY,20-09-2022,29-09-2022,1360,53.4,20.6
INFY,20-09-2022,29-09-2022,1380,40.6,28.15
INFY,20-09-2022,29-09-2022,1340,67.5,14.95
INFY,20-09-2022,29-09-2022,1440,14.1,61.6
INFY,20-09-2022,29-09-2022,1420,21.2,48.2
INFY,20-09-2022,29-09-2022,1500,4.75,109.2
INFY,20-09-2022,29-09-2022,1480,6.45,93.5
INFY,20-09-2022,29-09-2022,1460,9.5,76.95
INFY,20-09-2022,29-09-2022,1560,2.1,170.65
INFY,20-09-2022,29-09-2022,1540,2.75,150.15
INFY,20-09-2022,29-09-2022,1520,3.55,131.3
INFY,20-09-2022,29-09-2022,1620,1.1,228.45
INFY,20-09-2022,29-09-2022,1600,1.4,208.6
INFY,20-09-2022,29-09-2022,1580,1.65,188.85
INFY,20-09-2022,29-09-2022,1680,0.65,148
INFY,20-09-2022,29-09-2022,1700,0.55,306.75
INFY,20-09-2022,29-09-2022,1660,0.65,252.35
INFY,20-09-2022,29-09-2022,1640,0.85,248.35
INFY,20-09-2022,29-09-2022,1740,0.4,198.85
INFY,20-09-2022,29-09-2022,1720,0.45,263.25
INFY,20-09-2022,29-09-2022,1780,0.4,313
INFY,20-09-2022,29-09-2022,1800,0.35,394
INFY,20-09-2022,29-09-2022,1760,0.4,295
INFY,20-09-2022,29-09-2022,1900,0.25,507
INFY,20-09-2022,29-09-2022,1860,0.25,385.45
INFY,20-09-2022,29-09-2022,1840,0.2,367.3
INFY,20-09-2022,29-09-2022,1820,0.35,349.35
INFY,20-09-2022,29-09-2022,1940,0.95,459.75
INFY,20-09-2022,29-09-2022,1880,0.25,403.8
INFY,20-09-2022,29-09-2022,1980,4.9,497.6
INFY,20-09-2022,29-09-2022,1960,0.4,407
INFY,20-09-2022,29-09-2022,1920,0.2,440.95
INFY,20-09-2022,29-09-2022,2040,0.2,555.1
INFY,20-09-2022,29-09-2022,2020,3.7,535.9
INFY,20-09-2022,29-09-2022,1000,475.45,0.35
INFY,20-09-2022,27-10-2022,1180,358.5,5.55
INFY,20-09-2022,27-10-2022,1320,238.2,40.35
INFY,20-09-2022,27-10-2022,1280,270.55,25.5
INFY,20-09-2022,27-10-2022,1260,287.4,23.05
INFY,20-09-2022,27-10-2022,1240,304.65,10.9
INFY,20-09-2022,27-10-2022,1340,92.05,48
INFY,20-09-2022,27-10-2022,1360,207.95,56.1
INFY,20-09-2022,27-10-2022,1300,118.35,34.05
INFY,20-09-2022,27-10-2022,1380,70.5,65.75
INFY,20-09-2022,27-10-2022,1480,31.15,130.35
INFY,20-09-2022,27-10-2022,1440,44.95,91.35
INFY,20-09-2022,27-10-2022,1420,52.2,87.25
INFY,20-09-2022,27-10-2022,1400,61,75.8
INFY,20-09-2022,27-10-2022,1520,21.9,143
INFY,20-09-2022,27-10-2022,1500,26.1,140.55
INFY,20-09-2022,27-10-2022,1460,37.35,106.85
INFY,20-09-2022,27-10-2022,1580,13,204.55
INFY,20-09-2022,27-10-2022,1560,15.3,190
INFY,20-09-2022,27-10-2022,1540,18.4,156
INFY,20-09-2022,27-10-2022,1620,11.2,149.95
INFY,20-09-2022,27-10-2022,1600,11.3,226.55
INFY,20-09-2022,27-10-2022,1680,5.95,190.9
INFY,20-09-2022,27-10-2022,1700,5.25,304
INFY,20-09-2022,27-10-2022,1660,7.25,176.75
INFY,20-09-2022,27-10-2022,1640,8.3,163.1
INFY,20-09-2022,27-10-2022,1760,6.2,251.95
INFY,20-09-2022,27-10-2022,1740,7.3,236.15
INFY,20-09-2022,27-10-2022,1720,5.25,220.7
INFY,20-09-2022,27-10-2022,1800,2.3,400
INFY,20-09-2022,27-10-2022,1780,4.55,268.2
INFY,20-09-2022,27-10-2022,1860,18.1,336.15
INFY,20-09-2022,27-10-2022,1840,20.4,318.75
INFY,20-09-2022,27-10-2022,1820,23,301.6
INFY,20-09-2022,27-10-2022,1940,10.95,407.95
INFY,20-09-2022,27-10-2022,1920,12.45,389.7
INFY,20-09-2022,27-10-2022,1880,16,353.75
INFY,20-09-2022,27-10-2022,1900,14.1,371.65
INFY,20-09-2022,27-10-2022,1980,8.45,444.9
INFY,20-09-2022,27-10-2022,1960,9.6,426.35
INFY,20-09-2022,27-10-2022,2040,5.65,501.3
INFY,20-09-2022,27-10-2022,2000,2,463.6
INFY,20-09-2022,27-10-2022,2020,6.45,482.4
INFY,20-09-2022,27-10-2022,1080,453.05,1.4
INFY,20-09-2022,27-10-2022,1040,491.85,0.75
INFY,20-09-2022,27-10-2022,1060,472.4,1
INFY,20-09-2022,27-10-2022,1020,511.4,0.5
INFY,20-09-2022,27-10-2022,1000,530.95,2.7
INFY,20-09-2022,27-10-2022,1120,414.7,2.5
INFY,20-09-2022,27-10-2022,1160,377,6.45
INFY,20-09-2022,27-10-2022,1140,395.75,3.3
INFY,20-09-2022,27-10-2022,1100,433.8,3.7
INFY,20-09-2022,27-10-2022,1220,322.3,8.8
INFY,20-09-2022,27-10-2022,1200,340.25,13.55
INFY,20-09-2022,24-11-2022,1380,193.85,36.25
INFY,20-09-2022,24-11-2022,1420,166.6,48.45
INFY,20-09-2022,24-11-2022,1480,70,71.5
INFY,20-09-2022,24-11-2022,1460,100,63.2
INFY,20-09-2022,24-11-2022,1580,82.9,122.5
INFY,20-09-2022,24-11-2022,1540,100.1,100.25
INFY,20-09-2022,24-11-2022,1560,91.2,111.05
INFY,20-09-2022,24-11-2022,1520,109.6,90.05
INFY,20-09-2022,24-11-2022,1600,22.25,134.5
INFY,20-09-2022,24-11-2022,1620,68,147.05
INFY,20-09-2022,24-11-2022,1680,49.75,187.95
INFY,20-09-2022,24-11-2022,1660,55.35,173.8
INFY,20-09-2022,24-11-2022,1640,61.4,160.15
INFY,20-09-2022,24-11-2022,1740,35.8,233.15
INFY,20-09-2022,24-11-2022,1700,13,202.6
INFY,20-09-2022,24-11-2022,1720,40.05,217.65
INFY,20-09-2022,24-11-2022,1800,9.1,281.7
INFY,20-09-2022,24-11-2022,1780,28.4,265.15
INFY,20-09-2022,24-11-2022,1760,31.9,248.95
INFY,20-09-2022,24-11-2022,1840,19.8,315.75
INFY,20-09-2022,24-11-2022,1820,22.35,298.6
INFY,20-09-2022,24-11-2022,1940,10.5,405
INFY,20-09-2022,24-11-2022,1880,15.45,350.8
INFY,20-09-2022,24-11-2022,1900,13.6,368.65
INFY,20-09-2022,24-11-2022,1860,17.5,333.15
INFY,20-09-2022,24-11-2022,1980,8.05,442
INFY,20-09-2022,24-11-2022,1960,9.2,423.4
INFY,20-09-2022,24-11-2022,1920,11.95,386.75
INFY,20-09-2022,24-11-2022,2020,6.1,479.5
INFY,20-09-2022,24-11-2022,2000,7,460.7
INFY,20-09-2022,24-11-2022,2040,5.35,498.45
INFY,20-09-2022,24-11-2022,1060,473.95,0.9
INFY,20-09-2022,24-11-2022,1020,512.95,0.45
INFY,20-09-2022,24-11-2022,1040,493.45,0.65
INFY,20-09-2022,24-11-2022,1000,532.55,0.3
INFY,20-09-2022,24-11-2022,1100,435.3,7
INFY,20-09-2022,24-11-2022,1080,454.6,1.25
INFY,20-09-2022,24-11-2022,1160,378.4,3.9
INFY,20-09-2022,24-11-2022,1140,397.2,3
INFY,20-09-2022,24-11-2022,1120,416.2,2.25
INFY,20-09-2022,24-11-2022,1200,341.5,22.45
INFY,20-09-2022,24-11-2022,1180,359.8,5.05
INFY,20-09-2022,24-11-2022,1260,288.4,12.5
INFY,20-09-2022,24-11-2022,1240,305.75,10.1
INFY,20-09-2022,24-11-2022,1220,323.45,8.1
INFY,20-09-2022,24-11-2022,1320,238.85,52.45
INFY,20-09-2022,24-11-2022,1340,223.3,26.25
INFY,20-09-2022,24-11-2022,1300,254.9,48.55
INFY,20-09-2022,24-11-2022,1280,271.45,15.25
INFY,20-09-2022,24-11-2022,1400,88.2,91.4
INFY,20-09-2022,24-11-2022,1360,208.25,85
INFY,20-09-2022,24-11-2022,1440,153.95,55.5
INFY,20-09-2022,24-11-2022,1500,46.05,146
INFY,20-09-2021,30-09-2021,980,760,0.4
INFY,20-09-2021,30-09-2021,2020,1,454.3
INFY,20-09-2021,30-09-2021,1080,492.05,1.9
INFY,20-09-2021,30-09-2021,1060,511.35,1.45
INFY,20-09-2021,30-09-2021,1040,530.8,1.1
INFY,20-09-2021,30-09-2021,1020,550.3,0.8
INFY,20-09-2021,30-09-2021,1000,743,0.6
INFY,20-09-2021,30-09-2021,1180,397.7,6.6
INFY,20-09-2021,30-09-2021,1160,416.15,5.25
INFY,20-09-2021,30-09-2021,1140,434.85,4.15
INFY,20-09-2021,30-09-2021,1120,586.5,0.75
INFY,20-09-2021,30-09-2021,1100,645,2.5
INFY,20-09-2021,30-09-2021,1320,276.95,24.4
INFY,20-09-2021,30-09-2021,1300,407,0.9
INFY,20-09-2021,30-09-2021,1280,309.6,17.5
INFY,20-09-2021,30-09-2021,1260,326.55,14.65
INFY,20-09-2021,30-09-2021,1240,343.85,12.15
INFY,20-09-2021,30-09-2021,1220,361.5,10
INFY,20-09-2021,30-09-2021,1200,530.6,0.8
INFY,20-09-2021,30-09-2021,1380,231.35,38.2
INFY,20-09-2021,30-09-2021,1360,246,33.1
INFY,20-09-2021,30-09-2021,1340,390,28.5
INFY,20-09-2021,30-09-2021,1480,165.45,1.35
INFY,20-09-2021,30-09-2021,1460,177.55,1
INFY,20-09-2021,30-09-2021,1440,190.15,56.4
INFY,20-09-2021,30-09-2021,1420,203.3,49.8
INFY,20-09-2021,30-09-2021,1400,309,0.55
INFY,20-09-2021,30-09-2021,1580,130,3.75
INFY,20-09-2021,30-09-2021,1560,186,2.95
INFY,20-09-2021,30-09-2021,1540,207,2.35
INFY,20-09-2021,30-09-2021,1520,206,0.6
INFY,20-09-2021,30-09-2021,1500,185.9,1.75
INFY,20-09-2021,30-09-2021,1680,31.85,24.9
INFY,20-09-2021,30-09-2021,1660,43.25,16.55
INFY,20-09-2021,30-09-2021,1640,58.7,10.5
INFY,20-09-2021,30-09-2021,1620,80.7,6.95
INFY,20-09-2021,30-09-2021,1600,92.1,5.05
INFY,20-09-2021,30-09-2021,1780,6.25,89.55
INFY,20-09-2021,30-09-2021,1760,8.55,80.6
INFY,20-09-2021,30-09-2021,1740,11.9,64.65
INFY,20-09-2021,30-09-2021,1720,16.6,49.85
INFY,20-09-2021,30-09-2021,1700,23.35,36.25
INFY,20-09-2021,30-09-2021,1880,1.7,330.85
INFY,20-09-2021,30-09-2021,1860,2.1,314.15
INFY,20-09-2021,30-09-2021,1840,2.55,151
INFY,20-09-2021,30-09-2021,1820,3.55,116.7
INFY,20-09-2021,30-09-2021,1800,4.7,118.75
INFY,20-09-2021,30-09-2021,1980,17.25,418.05
INFY,20-09-2021,30-09-2021,1940,1.15,382.55
INFY,20-09-2021,30-09-2021,1960,19.2,400.2
INFY,20-09-2021,30-09-2021,1900,1.6,225.85
INFY,20-09-2021,30-09-2021,1920,1.45,365.05
INFY,20-09-2021,30-09-2021,2040,0.7,472.65
INFY,20-09-2021,30-09-2021,2000,0.95,436.1
INFY,20-09-2021,30-09-2021,960,609.2,0.05
INFY,20-09-2021,28-10-2021,1180,450.8,2.7
INFY,20-09-2021,28-10-2021,1160,470,2.1
INFY,20-09-2021,28-10-2021,1320,322.45,13.05
INFY,20-09-2021,28-10-2021,1300,339.95,10.75
INFY,20-09-2021,28-10-2021,1280,357.8,8.75
INFY,20-09-2021,28-10-2021,1260,375.95,7.1
INFY,20-09-2021,28-10-2021,1240,394.35,5.65
INFY,20-09-2021,28-10-2021,1420,240.95,30.55
INFY,20-09-2021,28-10-2021,1400,256.35,26.2
INFY,20-09-2021,28-10-2021,1380,272.25,22.25
INFY,20-09-2021,28-10-2021,1360,288.55,18.8
INFY,20-09-2021,28-10-2021,1340,305.35,15.7
INFY,20-09-2021,28-10-2021,1540,159.45,14
INFY,20-09-2021,28-10-2021,1520,171.65,60.35
INFY,20-09-2021,28-10-2021,1480,197.7,46.8
INFY,20-09-2021,28-10-2021,1500,184.4,8.4
INFY,20-09-2021,28-10-2021,1460,211.65,40.9
INFY,20-09-2021,28-10-2021,1440,226.05,35.5
INFY,20-09-2021,28-10-2021,1600,107.4,27.9
INFY,20-09-2021,28-10-2021,1580,136.85,21
INFY,20-09-2021,28-10-2021,1560,147.85,17.5
INFY,20-09-2021,28-10-2021,1700,58,74.6
INFY,20-09-2021,28-10-2021,1680,66.7,56.65
INFY,20-09-2021,28-10-2021,1660,76.25,50.4
INFY,20-09-2021,28-10-2021,1620,93.3,30.55
INFY,20-09-2021,28-10-2021,1640,87.2,41.2
INFY,20-09-2021,28-10-2021,1820,46.9,232.8
INFY,20-09-2021,28-10-2021,1780,32.85,119.95
INFY,20-09-2021,28-10-2021,1800,27.55,142.95
INFY,20-09-2021,28-10-2021,1760,37,107.75
INFY,20-09-2021,28-10-2021,1740,43.85,87.5
INFY,20-09-2021,28-10-2021,1720,49.9,78.85
INFY,20-09-2021,28-10-2021,1900,13.55,296.2
INFY,20-09-2021,28-10-2021,1880,34.5,279.8
INFY,20-09-2021,28-10-2021,1840,25,248.1
INFY,20-09-2021,28-10-2021,1860,38.25,263.75
INFY,20-09-2021,28-10-2021,2040,5.25,418.1
INFY,20-09-2021,28-10-2021,2000,8.3,382.15
INFY,20-09-2021,28-10-2021,1980,20.1,364.45
INFY,20-09-2021,28-10-2021,1960,22.45,347
INFY,20-09-2021,28-10-2021,1920,12,312.85
INFY,20-09-2021,28-10-2021,1940,25.05,329.8
INFY,20-09-2021,28-10-2021,2020,8.45,400
INFY,20-09-2021,28-10-2021,1040,587.1,0.3
INFY,20-09-2021,28-10-2021,1020,606.8,0.25
INFY,20-09-2021,28-10-2021,1140,489.3,1.55
INFY,20-09-2021,28-10-2021,1120,508.7,1.15
INFY,20-09-2021,28-10-2021,1100,528.2,0.85
INFY,20-09-2021,28-10-2021,1080,547.8,0.65
INFY,20-09-2021,28-10-2021,1060,567.4,0.45
INFY,20-09-2021,28-10-2021,1220,412.95,4.5
INFY,20-09-2021,28-10-2021,1200,431.8,3.5
INFY,20-09-2021,25-11-2021,2040,28.7,321.75
INFY,20-09-2021,25-11-2021,2020,31.85,305.1
INFY,20-09-2021,25-11-2021,2000,35.3,288.75
INFY,20-09-2021,25-11-2021,1980,39.05,272.7
INFY,20-09-2021,25-11-2021,1960,43.2,257
INFY,20-09-2021,25-11-2021,1940,47.65,241.65
INFY,20-09-2021,25-11-2021,1920,52.4,226.6
INFY,20-09-2021,25-11-2021,1900,25,212
INFY,20-09-2021,25-11-2021,1880,63.25,197.85
INFY,20-09-2021,25-11-2021,1860,69.35,184.1
INFY,20-09-2021,25-11-2021,1840,75.9,170.85
INFY,20-09-2021,25-11-2021,1800,48,145.8
INFY,20-09-2021,25-11-2021,1820,82.95,158.1
INFY,20-09-2021,25-11-2021,1780,98.5,134
INFY,20-09-2021,25-11-2021,1760,107.05,122.75
INFY,20-09-2021,25-11-2021,1720,125.8,101.85
INFY,20-09-2021,25-11-2021,1740,116.15,112.05
INFY,20-09-2021,25-11-2021,1700,136,83
INFY,20-09-2021,25-11-2021,1680,146.75,83.2
INFY,20-09-2021,25-11-2021,1660,158.05,74.7
INFY,20-09-2021,25-11-2021,1640,169.9,66.75
INFY,20-09-2021,25-11-2021,1620,182.35,59.35
INFY,20-09-2021,25-11-2021,1600,195.35,39.9
INFY,20-09-2021,25-11-2021,1580,208.95,46.35
INFY,20-09-2021,25-11-2021,1560,223,40.6
INFY,20-09-2021,25-11-2021,1540,237.5,35.3
INFY,20-09-2021,25-11-2021,1520,252.6,30.55
INFY,20-09-2021,25-11-2021,1500,268.1,20
INFY,20-09-2021,25-11-2021,1480,284.1,22.45
INFY,20-09-2021,25-11-2021,1440,317.3,16.05
INFY,20-09-2021,25-11-2021,1460,300.5,19.05
INFY,20-09-2021,25-11-2021,1400,352,11.1
INFY,20-09-2021,25-11-2021,1420,334.5,13.4
INFY,20-09-2021,25-11-2021,1380,369.85,9.15
INFY,20-09-2021,25-11-2021,1340,406.35,6
INFY,20-09-2021,25-11-2021,1360,388,7.45
INFY,20-09-2021,25-11-2021,1320,424.95,4.8
INFY,20-09-2021,25-11-2021,1300,443.8,3.8
INFY,20-09-2021,25-11-2021,1280,462.75,3
INFY,20-09-2021,25-11-2021,1260,481.9,2.3
INFY,20-09-2021,25-11-2021,1240,501.2,1.8
INFY,20-09-2021,25-11-2021,1220,520.55,1.35
INFY,20-09-2021,25-11-2021,1200,540.05,1
INFY,20-09-2021,25-11-2021,1180,559.6,0.75
INFY,20-09-2021,25-11-2021,1160,579.2,0.55
INFY,20-09-2021,25-11-2021,1140,598.85,0.4
INFY,20-09-2021,25-11-2021,1120,618.55,0.3
INFY,20-08-2021,30-09-2021,1060,511.35,1.45
INFY,20-08-2021,30-09-2021,1040,530.8,1.1
INFY,20-08-2021,30-09-2021,1020,550.3,0.8
INFY,20-08-2021,30-09-2021,1120,453.75,3.25
INFY,20-08-2021,30-09-2021,1100,472.85,2.5
INFY,20-08-2021,30-09-2021,1080,492.05,1.9
INFY,20-08-2021,30-09-2021,1200,379.45,8.15
INFY,20-08-2021,30-09-2021,1160,416.15,5.25
INFY,20-08-2021,30-09-2021,1140,434.85,4.15
INFY,20-08-2021,30-09-2021,1240,343.85,12.15
INFY,20-08-2021,30-09-2021,1220,361.5,10
INFY,20-08-2021,30-09-2021,1180,397.7,6.6
INFY,20-08-2021,30-09-2021,1300,440,20.75
INFY,20-08-2021,30-09-2021,1280,309.6,17.5
INFY,20-08-2021,30-09-2021,1260,326.55,14.65
INFY,20-08-2021,30-09-2021,1360,246,33.1
INFY,20-08-2021,30-09-2021,1340,261.25,28.5
INFY,20-08-2021,30-09-2021,1320,276.95,24.4
INFY,20-08-2021,30-09-2021,1440,190.15,56.4
INFY,20-08-2021,30-09-2021,1420,203.3,49.8
INFY,20-08-2021,30-09-2021,1400,285,1.55
INFY,20-08-2021,30-09-2021,1380,231.35,38.2
INFY,20-08-2021,30-09-2021,1480,165.45,71.3
INFY,20-08-2021,30-09-2021,1460,177.55,5
INFY,20-08-2021,30-09-2021,1560,122.75,107.8
INFY,20-08-2021,30-09-2021,1540,207,5.95
INFY,20-08-2021,30-09-2021,1520,143,88.45
INFY,20-08-2021,30-09-2021,1500,225,4.2
INFY,20-08-2021,30-09-2021,1580,113.45,6.3
INFY,20-08-2021,30-09-2021,1660,95,17.25
INFY,20-08-2021,30-09-2021,1620,126.4,10.5
INFY,20-08-2021,30-09-2021,1640,115.15,13.3
INFY,20-08-2021,30-09-2021,1600,150,8.3
INFY,20-08-2021,30-09-2021,1720,57.45,38.9
INFY,20-08-2021,30-09-2021,1700,69.5,30.2
INFY,20-08-2021,30-09-2021,1680,82,20.05
INFY,20-08-2021,30-09-2021,1800,25.45,84.8
INFY,20-08-2021,30-09-2021,1780,31.15,250.25
INFY,20-08-2021,30-09-2021,1760,39.25,57.6
INFY,20-08-2021,30-09-2021,1740,48.45,47.25
INFY,20-08-2021,30-09-2021,1840,16.7,115
INFY,20-08-2021,30-09-2021,1820,20,281.55
INFY,20-08-2021,30-09-2021,1900,9.45,347.85
INFY,20-08-2021,30-09-2021,1880,11.5,330.85
INFY,20-08-2021,30-09-2021,1860,32.1,314.15
INFY,20-08-2021,30-09-2021,2020,13.9,454.3
INFY,20-08-2021,30-09-2021,1960,19.2,400.2
INFY,20-08-2021,30-09-2021,1980,17.25,418.05
INFY,20-08-2021,30-09-2021,1920,8,365.05
INFY,20-08-2021,30-09-2021,1940,21.3,382.55
