Date,^BSESN,ADANIPORTS.BO,RELIANCE.BO,BAJFINANCE.BO,HDFCBANK.BO,TATAMOTORS.BO,TCS.BO,ITC.BO,ICICIBANK.BO,SBIN.BO,TECHM.BO,FEDERALBNK.BO,DLF.BO,BHARATFORG.BO,VOLTAS.BO,GAIL.BO,ACC.BO,NAUKRI.BO,TATAPOWER.BO,BANKBARODA.BO,AMBUJACEM.BO
09-12-2020,45891.03906,465.5499878,2013,4806,1380,182.6499939,2818,204.6000061,511.3999939,272,939.7999878,66.05000305,207.4499969,552,813.0499878,121.6500015,1692.099976,4273.100098,72.90000153,67.25,259
10-12-2020,45999.42188,463.1499939,2020,4841.25,1402,182.6999969,2820,207,508.5,269.4500122,928,66.59999847,212.5500031,548.7000122,803.2999878,122.4000015,1628,4380,72.69999695,65,250
11-12-2020,46060.32031,472,2011.199951,4817,1386.400024,178.1000061,2795,214,508.5,270,927.25,65.75,219.1000061,547,811.8499756,120.9000015,1636,4610,73.44999695,66.44999695,250
14-12-2020,46284.69922,478,2013,4850,1382,181,2800.100098,218,517.25,273.3999939,924,66.5,218.75,553.25,805,127.9000015,1615,4530,73.19999695,66.40000153,247
15-12-2020,46287.39063,465.3500061,1992.900024,4894.899902,1383,176.8000031,2790,215.3500061,524.9000244,274.25,900,68.90000153,213,541,811.5499878,126.3000031,1630,4613.350098,73.44999695,67.5,246.5500031
16-12-2020,46573.30859,478,1988,5195,1400,181,2775,213.8000031,520.7999878,272.2000122,938,68.09999847,215.4499969,567.9000244,834,126.9000015,1640,4685,75.44999695,67.84999847,249.75
17-12-2020,46774.32031,476,1980.900024,5143.5,1415,183.6000061,2813.949951,214.5,514,270.3999939,923.9000244,68,235.8999939,551,838.3499756,125.4000015,1645,4622.899902,76.44999695,66.40000153,247.5
18-12-2020,47026.01953,467.8500061,1983,5275,1435,181.1000061,2861,212.8999939,514.7000122,267.7000122,933,67.44999695,234.3999939,562.7000122,830,124.1999969,1644.400024,4600,75.25,63.84999847,246.6999969
21-12-2020,46932.17969,461.8999939,2010,5233,1414.5,176.5,2865,214.1000061,515.4000244,267.2999878,933.3499756,66.09999847,231.3999939,555.6500244,834.7000122,125.0500031,1650,4620,76,62,252.4499969
22-12-2020,45529.60938,445,1940,5045,1376,164,2830,202.1999969,495.1000061,254,906.0499878,60.15000153,214.25,525,783,113.1999969,1569.650024,4451.149902,68,58,235.25
23-12-2020,46072.30078,463.5499878,1932.800049,5020,1375,165.6999969,2889,203.6999969,499,257.6000061,948,62.15000153,219.75,516.7000122,797.7000122,120,1558,4620,73,58.95000076,235.4499969
24-12-2020,46743.48828,476,1950.800049,5147,1387.099976,171.5,2914.850098,210,507.2000122,264.6000061,949,64.5,229.5,534.25,820,119.9000015,1685.300049,4605.049805,74.55000305,61,254
28-12-2020,47153.58984,480.0499878,2004.099976,5187.950195,1404.449951,180,2912.850098,208.6999969,516.4500122,268.25,946,65.5,235,526.7999878,814.2000122,120.5999985,1649,4655.049805,75.44999695,61.09999847,246.6499939
29-12-2020,47466.62109,485,2007.349976,5239,1417.300049,188,2928.25,210.8000031,522.7999878,276.2000122,947.25,67.69999695,235,528,820,123.5,1639,4653.600098,78,63.04999924,247.6000061
30-12-2020,47789.03125,485,1992.550049,5209,1439.699951,183.3000031,2937,213,532.5999756,277.8500061,968.1500244,67.80000305,231.8999939,526.9000244,818.5,123.9000015,1619.75,4708.100098,77.19999695,62.95000076,245.1999969
31-12-2020,47753.10938,485.4500122,1994.75,5338.799805,1433.050049,185,2902,211,530,275,987,67.05000305,237,517,819.5,120.9499969,1654,4780,75.59999847,61.95000076,252.8999939
01-01-2021,47785.28125,484.7000122,1986.150024,5317,1438,185.25,2879,210,534.7999878,275,973.0499878,66.94999695,233,527,826.2999878,123.8000031,1615,4784.350098,75.90000153,61.5,249.8000031
04-01-2021,48109.17188,505.5499878,1988.550049,5315.149902,1437.349976,192,2950,213.9499969,531.2999878,281.2000122,984.9000244,69,238.5500031,541.0499878,830,125,1625.400024,4797.950195,77.59999847,65.25,252
05-01-2021,48037.62891,501,1972.050049,5220,1416.150024,187,3044.100098,212,527.3499756,278.7000122,1002,70,239.6499939,541.1500244,847,127.5,1643.699951,4851,77.59999847,64.80000305,252.6999969
06-01-2021,48616.66016,504,1968,5123,1448.800049,194.0500031,3102.149902,211,537.2999878,283.4500122,1007,73.09999847,240,558,842,130.3999939,1660,5510,82.44999695,65.59999847,255.5
07-01-2021,48524.35938,499,1921.900024,5063,1429,197,3075,205.8000031,551,289.2999878,1003,74.5,245.3999939,553.4000244,869.2999878,135.8999939,1684.099976,5439.950195,83.09999847,66.19999695,265.25
08-01-2021,48464.91016,524,1920.900024,5121,1431,199.1499939,3085.199951,204,546,289.5,998,76.59999847,246.5500031,600.5,885,135,1730.650024,5350,84.5,66.80000305,264
11-01-2021,49252.30859,520,1935,5124,1450.599976,199.8000031,3215,203.6000061,544.2000122,287.7000122,1068.800049,76,248.8500061,605,904.5,133,1740,5425.149902,83.30000305,66.40000153,269
12-01-2021,49228.26172,510,1910,4984,1450.150024,228.8000031,3179.949951,202.6000061,538.0499878,280.4500122,1079,73.59999847,247,613,915,141.3999939,1761,5470,83.30000305,63.15000153,270
13-01-2021,49763.92969,512.9000244,1964.800049,5065,1490.099976,243.3000031,3179.949951,207.8500061,550.5,295.3999939,1074,77.09999847,271.5,623,903.75,143.75,1804,5375,87.19999695,71.59999847,268
14-01-2021,49432.82813,537.5,1939.099976,4882,1473,243,3164,212.8999939,554.4000244,306.7000122,1070,75.30000305,281,630.2000122,898,141.0500031,1793.400024,5272,85.84999847,75.59999847,265.5
15-01-2021,49656.71094,545,1960,4879.899902,1474,246.3500061,3244.350098,215,550.75,307.3999939,1052.5,75,280.1000061,627.9000244,909,144.3000031,1795,5191.950195,86.40000153,76.5,268
18-01-2021,49061.21875,527.5499878,1940,4860,1472.800049,262.3999939,3249,218.1000061,543.5,303.25,1005,73.34999847,279.2000122,614.2999878,882,139.5,1774,5145,85.44999695,75.34999847,264
19-01-2021,48900.30859,517.7999878,1994,4765,1492.800049,251.6999969,3229,221,539.7999878,297.7000122,998.0499878,72,280,590,892.9000244,140,1701.5,4940,83,73.25,255.25
20-01-2021,49508.78906,530,2022.5,4964.200195,1504.949951,260,3265,219,546.9000244,299.75,995,76,291.5,605,910,139.8999939,1716,4934,85.80000305,76.15000153,260
21-01-2021,50096.57031,563.2999878,2082,4985,1496,282,3308,218.5,554.5499878,304.25,1030,78.69999695,292.1000061,624.9500122,930,139.3000031,1733,5230,85.44999695,80.09999847,264
22-01-2021,49594.94922,550.5,2114.800049,5125,1465.150024,296,3249.100098,213.8500061,552.25,296,1008.700012,76.80000305,283.5499878,622.7000122,953.25,134.3999939,1683,5265,83,76.30000305,254.6000061
25-01-2021,49253.67969,541.2999878,2052,5086.149902,1466,299.8999939,3295,212.4499969,534,284.4500122,987.75,73.59999847,273.5,640,945,135,1715,5360,84.90000153,74.90000153,261
27-01-2021,48385.28125,525.5999756,1930.199951,4910,1468,278,3300,207.8999939,538.0999756,280.8999939,980,71.19999695,270.1499939,609,935,130.9499969,1662.349976,5020,80.69999695,73.75,260
28-01-2021,46834.57031,516.9000244,1879,4800,1388,259.7999878,3240,208.25,513,275.6000061,990,69.19999695,253,590,910,125.0999985,1619.949951,4698,75.40000153,72.5,248.1499939
29-01-2021,47423.46875,528,1896.699951,4867,1394.449951,273.3999939,3206,208.1499939,536,285.1000061,994,72.34999847,263.2000122,586.2000122,940,128.1000061,1639.599976,4660,78.30000305,68,250
01-02-2021,46617.94922,511,1845.199951,4766.049805,1400,270.3999939,3104,205,550.2000122,284.5499878,965.6500244,73,260.2000122,585.0999756,908.5,125,1630,4399.950195,76.90000153,69.05000305,248.9499969
02-02-2021,49193.26172,547.25,1915.699951,5114,1500,292.75,3161,219.9499969,613.4000244,314.7000122,951.0499878,77.94999695,285,624,948,130,1690,4640,82.40000153,75.19999695,263.1000061
03-02-2021,50231.05859,551.9000244,1927,5218,1578.400024,339.3999939,3207,221.5,623,333.6499939,962.0499878,80.90000153,300,656.0999756,990.2999878,130.9499969,1780.650024,4879,84.05000305,75.19999695,276.8999939
04-02-2021,50212.25,559.2999878,1921,5212,1564.150024,330.7000122,3206,216.6999969,618,335,987,81.55000305,289.25,634,999.4500122,131.3500061,1732,4838.950195,85.19999695,77.5,268.75
05-02-2021,51031.39063,575,1933,5539,1578.150024,328.8999939,3191.100098,232,639,386,969.25,85.65000153,310,631,1009,132,1760,4872,91,83.44999695,272.75
08-02-2021,51146.67188,570.2000122,1931.199951,5549,1616,318.9500122,3185.199951,237.8999939,622.2999878,398.9500122,968,83.25,315.5,624,1009,129.8999939,1724,4850,87.59999847,84.40000153,272.8999939
09-02-2021,51484.23047,591.3499756,1967.699951,5530,1604.300049,337,3200,234.4499969,630.0999756,397.3999939,982.2000122,83,315,646,1040,132.3999939,1768,5070,90.05000305,82,276.1499939
10-02-2021,51355.89063,585.4000244,1957.699951,5420,1609,325.5499878,3177,229,633,394.7000122,975,83.40000153,307.2000122,652,1020.349976,132,1774,4971.200195,88.25,80.44999695,270.7000122
11-02-2021,51165.83984,566.8499756,1977.449951,5470,1578.699951,326.0499878,3223,229.1999969,627,392.0499878,975.0499878,83,313.4500122,658.7999878,1090.150024,134.5,1765.099976,5150,88.5,80,274
12-02-2021,51614.76953,592,2059.699951,5570,1572.400024,326.5499878,3197,225.9499969,630.4000244,390.8999939,988.5999756,83.90000153,311.9500122,648,1103,137.4499969,1750,5444.899902,87.80000305,77.69999695,276.0499878
15-02-2021,51907.75,617.5,2049,5595,1598,330.3999939,3206,219.6999969,652,397.3500061,994,83.5,312,635,1104,134,1796,5301,88.19999695,78.65000153,282.3500061
16-02-2021,52400.03125,630.25,2040,5781,1625,335.7999878,3158.899902,220,674.5,411.7000122,992.7000122,86,319.6000061,626,1079.900024,134.5,1794.900024,5570,87.40000153,80.5,286
17-02-2021,51996.94141,659,2058,5725,1616.800049,327,3109,218.3000031,655.3499756,403.7999878,978,85.5,319.3999939,630.75,1037,132.8500061,1826.800049,5144,90.55000305,79.69999695,286.3999939
18-02-2021,51903.96094,661.4000244,2085.75,5705,1606.050049,331.5,3073,217.8500061,659.9500122,423.5,974.0999756,87.5,315.5,649.7999878,1041,139.3000031,1830,4940.549805,92,85.80000305,290
19-02-2021,51238.01953,665.9500122,2065,5564.950195,1545,322.5,3057.550049,218.8999939,638,415.0499878,1019,86.55000305,307.8999939,633.25,1012.450012,144,1799.900024,5250,93.15000153,96.25,288.3999939
22-02-2021,50910.51172,656.5499878,2080,5476.100098,1541,311.5499878,3090,211.6000061,622.75,401,1002.900024,84.19999695,301,600.5,1003,145.3500061,1751,5179,91,91.30000305,277
23-02-2021,49994.85156,678.2000122,2028,5401,1559,308,2971.600098,207.5500031,613.5499878,392,954.7999878,80.65000153,298,610,989,148.6999969,1711,5190,90.05000305,90.40000153,269
24-02-2021,49763.94141,668.9000244,2025.800049,5430,1517,326.2999878,2980.199951,209,612,396.6499939,948,82.44999695,307,611,1020,148.1000061,1700,5136,92.90000153,87.69999695,269
25-02-2021,51207.60938,667.2999878,2078,5608,1622,325.3999939,2980,209.8000031,640.1500244,411,969.9000244,87,316,604.25,1025,146.8500061,1760,4975,94.69999695,90,271.5
26-02-2021,50256.71094,694,2109,5350.100098,1583.099976,324,2968.5,207.9499969,615.5,400.3999939,950,85.40000153,306.0499878,607,1044.199951,148.1499939,1754.699951,4910,95,87.25,277.7999878
01-03-2021,49747.71094,686,2114.449951,5310,1568.300049,329.8999939,2930,205,606,395.7999878,938.4000244,84.44999695,305,614.25,1040,144.25,1750,4949,97,85.69999695,279
02-03-2021,50258.08984,700,2124,5308,1578,330.7000122,2970,206.8999939,612.4000244,395.7000122,947,83.34999847,309.9500122,618.1500244,1040,146.3500061,1766.150024,4990,100.4499969,83.65000153,278.4500122
03-03-2021,50738.21094,733.9000244,2121.699951,5379.5,1582,348.7000122,3030,211.9499969,616.2000122,396.7000122,967.7999878,83.40000153,316.3999939,646.1500244,1077.099976,146,1790.800049,5073.299805,104.75,84.65000153,280
04-03-2021,50812.14063,735,2179.699951,5425,1550,340.7999878,3030,209.6499939,620.4000244,399.7999878,963,87,318.7000122,632,1070,145,1779,4964,104.5999985,85.5,280.5
05-03-2021,50517.35938,753.5999756,2168,5425,1531.800049,334.5,3020,208.3000031,615,395,968.7999878,90,325,640.9000244,1080,144.0500031,1854.800049,4995,111,85.30000305,292
08-03-2021,50654.01953,766.4000244,2171.5,5465,1541,331.5,3039,210,612.5499878,388.6000061,975,89.59999847,320,625.0499878,1048,148.75,1847,4959.799805,109,82.44999695,286.0499878
09-03-2021,50714.16016,753,2200,5361.100098,1540,325.2999878,3008.050049,208.1499939,613.0999756,393.0499878,971,87.15000153,317.5,625,1052.5,155,1827.5,4949,110.1999969,82.09999847,288.1000061
10-03-2021,51404.67969,759,2211,5440,1570,320,3080.199951,209.4499969,630.4000244,391.3999939,1000,86.5,314,620,1053,150,1835,4930,109,81,292.0499878
12-03-2021,51660.98047,752,2199,5595,1577,325.8999939,3075,208,633,391.0499878,1008.650024,87.44999695,315,626,1063.150024,150.3999939,1848,4870,108.6999969,80.80000305,292.25
15-03-2021,50773.46875,729.9500122,2138.649902,5584.950195,1548.050049,320.3999939,3054,206,611.0999756,382,1007,85.34999847,315,617,1064,147.6000061,1797.150024,4821.049805,114.9499969,78,289.6499939
16-03-2021,50608.42188,732.7999878,2114.800049,5499,1529,320.2999878,3064.850098,205.8000031,608.1500244,385.7999878,1035,83.94999695,304.5,618,1058.199951,144.5,1769.900024,4770,112.1500015,79.69999695,284.1000061
17-03-2021,50436.01953,715,2100,5466,1518,317,3108,212.0500031,595.5499878,378.3999939,1026.550049,84,304.1499939,616,1032.150024,143.5,1754.050049,4780,109.8499985,78.80000305,285.8999939
18-03-2021,50161.25,695.9000244,2071.100098,5409.100098,1508,310.6000061,3122,213.3500061,594.2999878,370.8999939,1015,81.40000153,295,601.0499878,1023.5,141.8999939,1743,4800,105,75.30000305,281.75
19-03-2021,48881.19141,674.4000244,1988.300049,5301,1485,303.2999878,3032,219.3999939,575,363.3500061,978.25,77.84999847,286,585,970,136,1714,4435,100.3000031,70.75,278.3999939
22-03-2021,49878.76953,683.0499878,2075,5458.899902,1497.099976,308.8999939,3060,223.5500031,587.75,372.7000122,992,77.90000153,287.6000061,600.0999756,985.25,140.6000061,1765,4670,105.25,74.19999695,284.3999939
23-03-2021,49876.21094,731.4500122,2064,5410,1475,305,3139.75,225.6000061,577.9000244,368.7000122,1008.549988,77.19999695,293.0499878,602.5499878,1014.5,137.6999969,1862.900024,4670,105,73.05000305,297
24-03-2021,49786.46875,744,2080.550049,5368.049805,1494,304,3125,221.4499969,580.6500244,368.8999939,1009.75,78.30000305,293.5,592,996,133,1910,4749.799805,103.3000031,74,303.6000061
25-03-2021,49201.98047,714,2050.550049,5305,1482.5,294.2999878,3120.949951,215.1999969,569,359.8999939,985.3499756,75.90000153,287.8999939,575,1000,131.3500061,1910,4684,101.4000015,72.25,308
26-03-2021,48969.25,705,2010,5190,1492,292,3083,213.8500061,582.2000122,360,976,77,282.1499939,571.9500122,962,129.8000031,1886,4498.950195,100.5500031,71.5,299
30-03-2021,49331.67969,702,2009.699951,5220,1504.25,300,3080,212.6999969,580.9000244,360.6499939,1000,77.5,282,591.7000122,990,133.3000031,1865.550049,4510,105.4000015,71.69999695,295.5
31-03-2021,50049.12109,709.0499878,2015.349976,5192,1549,298.6499939,3155,213.5,588,361.1000061,1024.449951,75.90000153,279.8500061,590.7999878,1007,133.5,1878.800049,4261,103.5,72,300
01-04-2021,49868.53125,715,2019.699951,5216,1502,306.5,3190,219.8500061,587.7000122,366.6499939,1004,76.69999695,289.8999939,599.9000244,1018,135.8999939,1920,4284.149902,104.1999969,74.55000305,312.25
05-04-2021,50020.91016,735.9500122,2025,5270,1484.650024,307.8999939,3171,218,593,366,991.75,79,290.9500122,615,1003,139.5,1900,4265,105.3000031,75.34999847,312
06-04-2021,49441.12891,759,2001.25,5045,1455,305.6000061,3278,213.6000061,572.5,355,1007.5,76.59999847,280,612.9000244,990,136.9499969,1898.050049,4459,103.5999985,72.65000153,306.3999939
07-04-2021,49277.08984,859.9500122,1992.199951,4989.950195,1437.349976,307.25,3262,212.9499969,568.4000244,351,992,77,281.3999939,625.5,989,136.1999969,1915.5,4488,104.0999985,73.25,305.4500122
08-04-2021,49885.26172,820.4000244,2010.050049,5099.950195,1450.349976,308.5499878,3267.350098,214.4499969,581.7000122,361.1000061,1003,79.59999847,285.2999878,615.2999878,1013.950012,140.5,1937.949951,4730,105,74.25,310
09-04-2021,49743.39063,823.5999756,2003,4997.75,1428.5,314,3350,213.5,574.5,355,1029,78,280.6000061,613,1005,139,2003,4880,105.6500015,73.44999695,325.1000061
12-04-2021,48956.64844,770,1956.050049,4712.100098,1399.650024,308.1000061,3330,210.75,548.6500244,344,1054,72.09999847,272,582.1500244,986,134.5,1940,4680,101.4000015,68.75,314
13-04-2021,47991.53125,749.7999878,1925,4525,1369,287.7000122,3230,205.6000061,539.25,331,1035,70.5,248,581.2999878,960,133.1499939,1872.050049,4770,92.75,67.15000153,301.5
15-04-2021,48512.76953,730,1920.5,4778,1401,303.2000122,3145,209,564.2000122,341.2000122,1005,75,254,595,954.2000122,134.5,1900,4532.5,95,67.90000153,305.1499939
16-04-2021,48935.73828,751,1944,4669.950195,1435,302.3999939,3228.949951,208.4499969,575,343.7000122,994,75.80000305,248.1000061,577.5499878,940,141.3999939,1846,4614,95.19999695,68.40000153,297.9500122
19-04-2021,47940.80859,717.9500122,1901,4478,1395,292,3193.300049,205.9499969,559.6500244,328,1001.599976,74.09999847,240,558.0499878,939,136,1874,4528,93.30000305,65.75,296
20-04-2021,48473.03906,747.7999878,1914.699951,4588,1429.5,307.7999878,3215,206.8000031,564.7000122,335,996.5,72,239.9499969,562.0499878,957.0499878,139,1982,4670,95.59999847,64.5,327
22-04-2021,47501.71094,705,1896,4549,1384,294.8999939,3146.149902,202,552.7999878,324.5,966.2000122,70,232.3000031,565,969,133.8000031,1848,4775,93.30000305,62.25,293.5499878
23-04-2021,47863.80859,734.2999878,1903,4622,1411.5,292,3105,204.6499939,573.9000244,332,964,71.94999695,244.9499969,588.9500122,939.4000244,133.6499939,1827,4789,94.19999695,62.79999924,294.2000122
26-04-2021,48197.37109,728,1916.25,4685,1414,296.3999939,3109.800049,206,600.2999878,338.1499939,950.4000244,72.84999847,245,578,944,130,1828,4882,95.75,63.5,295.6499939
27-04-2021,48424.07813,738,1943,4750,1407.75,295.3500061,3103,205.4499969,592.0999756,344.8500061,962,74.19999695,247.8999939,578.4000244,948.3499756,129.9499969,1845.599976,4932.700195,97.44999695,64.09999847,304.7999878
28-04-2021,49066.64063,759,1999.449951,4938,1437,302.5499878,3143,206,590.1500244,355.4500122,975,76.09999847,255,601,984.9000244,132.3999939,1865,5074,98.90000153,65.84999847,309
29-04-2021,50093.85938,753.5,2016.650024,5350,1482.5,308,3142,206.6999969,623.4500122,365.7000122,984,78,252,594,968,134.5,1874.099976,5050,98.90000153,68.5,311.6499939
30-04-2021,49360.89063,742,2014.699951,5348,1446.099976,299,3111,204,609.2000122,355,977,77.69999695,245,603,960,134.6999969,1866,4975,97,66,314.8500061
03-05-2021,48356.01172,728.4000244,1963.699951,5325,1399,285.6499939,3034.699951,201.8000031,597.4000244,350,960,79.05000305,243.1000061,607.5,955,137,1874,4846.399902,98.75,66.30000305,305
04-05-2021,48881.62891,780.5,1954,5604.450195,1414,296.6000061,3060,201.8000031,597,355,960,80.19999695,248,618,965.4500122,138.8000031,1914,4841,100.8499985,67,314
05-05-2021,48569.12109,775,1919.699951,5656,1404.800049,293.8999939,3077.800049,199.6000061,596,356.8999939,970,80.19999695,247.5,642,979.2999878,147,1870,4836,102.8499985,71.90000153,311
06-05-2021,48877.78125,750,1926,5568.950195,1406.400024,290.5499878,3108,202.3999939,604.9000244,357.8500061,963,80.30000305,251,643.9500122,984,147.3500061,1891,4850,102.9000015,73.09999847,314
07-05-2021,,745,1940,5589,1407,303.2000122,3130,202.75,612,356.1000061,977.75,79.05000305,250,644.5,994,151.4499969,1900,4799.950195,104,71.40000153,313.5
10-05-2021,49496.05078,774,1943.75,5550,1426,304.5,3140,206,608.5999756,360,982,78.65000153,259,637.5,988,150.1999969,1929,4692.75,104,70.90000153,314.8999939
11-05-2021,49066.44922,751.3499756,1917,5430,1397.900024,309.9500122,3130,204,607.5,356.5,989.8499756,79.40000153,262.5,640,969,153.5,1875,4632,109.25,72.30000305,307
